0	0.3326666666666671
1	0.34200000000000036
2	0.3260000000000005
3	0.3600000000000004
4	0.3320000000000005
5	0.3333333333333337
6	0.35133333333333366
7	0.3346666666666671
8	0.32866666666666716
9	0.3260000000000005
10	0.3280000000000005
11	0.3280000000000004
12	0.3320000000000005
13	0.3633333333333336
14	0.34333333333333377
15	0.33666666666666706
16	0.32400000000000045
17	0.3226666666666671
18	0.3066666666666672
19	0.3420000000000004
20	0.3346666666666671
21	0.3366666666666671
22	0.3273333333333338
23	0.3473333333333337
24	0.3180000000000005
25	0.31666666666666715
26	0.33600000000000046
27	0.3280000000000004
28	0.32600000000000046
29	0.3180000000000005
30	0.32866666666666716
31	0.3053333333333338
32	0.3220000000000005
33	0.34000000000000036
34	0.3140000000000005
35	0.3020000000000005
36	0.3146666666666672
37	0.340666666666667
38	0.3500000000000004
39	0.32800000000000046
40	0.33466666666666706
41	0.3440000000000004
42	0.352666666666667
43	0.3420000000000004
44	0.356666666666667
45	0.33600000000000046
46	0.3353333333333337
47	0.3386666666666671
48	0.3206666666666671
49	0.3346666666666671
50	0.3260000000000004
51	0.33066666666666716
52	0.3546666666666671
53	0.360666666666667
54	0.3240000000000005
55	0.35200000000000037
56	0.2913333333333337
57	0.3480000000000004
58	0.32333333333333386
59	0.3460000000000004
60	0.32400000000000045
61	0.35000000000000037
62	0.32866666666666716
63	0.3306666666666671
64	0.31066666666666715
65	0.3286666666666671
66	0.3200000000000005
67	0.3340000000000004
68	0.3093333333333338
69	0.36066666666666697
70	0.3346666666666671
71	0.32933333333333376
72	0.32600000000000046
73	0.3266666666666671
74	0.3313333333333338
75	0.3213333333333338
76	0.3133333333333339
77	0.3526666666666671
78	0.3540000000000003
79	0.3620000000000003
80	0.3106666666666672
81	0.34800000000000036
82	0.3086666666666672
83	0.354666666666667
84	0.35000000000000037
85	0.356666666666667
86	0.3080000000000005
87	0.30733333333333374
88	0.34333333333333377
89	0.3560000000000003
90	0.3306666666666671
91	0.3166666666666671
92	0.31266666666666715
93	0.3353333333333338
94	0.33600000000000046
95	0.31200000000000044
96	0.3420000000000004
97	0.3280000000000005
98	0.3160000000000005
99	0.3406666666666671
100	0.32266666666666716
101	0.33066666666666716
102	0.3486666666666671
103	0.3346666666666671
104	0.3520000000000003
105	0.3233333333333338
106	0.3146666666666672
107	0.3533333333333337
108	0.3473333333333337
109	0.3560000000000003
110	0.3413333333333337
111	0.3386666666666671
112	0.3026666666666672
113	0.32666666666666705
114	0.3153333333333338
115	0.3286666666666672
116	0.332666666666667
117	0.3000000000000005
118	0.3493333333333337
119	0.352666666666667
120	0.3406666666666671
121	0.3066666666666672
122	0.33066666666666716
123	0.33733333333333376
124	0.3113333333333339
125	0.3366666666666671
126	0.33733333333333376
127	0.3333333333333338
128	0.33533333333333376
129	0.3346666666666671
130	0.3253333333333338
131	0.3240000000000005
132	0.3273333333333338
133	0.3293333333333338
134	0.32600000000000046
135	0.33333333333333365
136	0.33600000000000046
137	0.32333333333333375
138	0.33133333333333387
139	0.32466666666666716
140	0.3160000000000005
141	0.35200000000000037
142	0.33200000000000046
143	0.3420000000000003
144	0.3313333333333338
145	0.350666666666667
146	0.3186666666666671
147	0.3233333333333338
148	0.3313333333333338
149	0.31333333333333385
150	0.3206666666666671
151	0.3346666666666671
152	0.330666666666667
153	0.35200000000000037
154	0.3280000000000005
155	0.33000000000000046
156	0.3280000000000004
157	0.3406666666666671
158	0.3406666666666671
159	0.32133333333333386
160	0.32733333333333375
161	0.356666666666667
162	0.33400000000000046
163	0.35400000000000037
164	0.32800000000000046
165	0.3166666666666672
166	0.3053333333333339
167	0.3053333333333338
168	0.3346666666666671
169	0.34866666666666707
170	0.32800000000000046
171	0.3306666666666672
172	0.34866666666666707
173	0.34866666666666707
174	0.3493333333333337
175	0.3406666666666671
176	0.3500000000000003
177	0.3213333333333338
178	0.3280000000000004
179	0.3280000000000005
180	0.33333333333333376
181	0.30933333333333385
182	0.33466666666666717
183	0.3513333333333337
184	0.33733333333333376
185	0.33800000000000047
