0	0.136
1	0.128
2	0.136
3	0.12000000000000001
4	0.132
5	0.112
6	0.10400000000000001
7	0.14800000000000002
8	0.128
9	0.152
10	0.136
11	0.07600000000000001
12	0.124
13	0.128
14	0.15200000000000002
15	0.136
16	0.15200000000000002
17	0.10800000000000001
18	0.10400000000000001
19	0.136
20	0.14
21	0.17200000000000001
22	0.128
23	0.11600000000000002
24	0.092
25	0.14400000000000002
26	0.128
27	0.096
28	0.084
29	0.136
30	0.128
31	0.10400000000000001
32	0.1
33	0.116
34	0.14400000000000002
35	0.11200000000000002
36	0.144
37	0.12800000000000003
38	0.084
39	0.14800000000000002
40	0.116
41	0.144
42	0.152
43	0.14400000000000002
44	0.144
45	0.12000000000000001
46	0.084
47	0.112
48	0.1
49	0.112
50	0.10400000000000001
51	0.128
52	0.152
53	0.132
54	0.116
55	0.11200000000000002
56	0.10400000000000001
57	0.14800000000000002
58	0.14400000000000002
59	0.132
60	0.112
61	0.128
62	0.11200000000000002
63	0.128
64	0.124
65	0.14
66	0.132
67	0.156
68	0.11600000000000002
69	0.14800000000000002
70	0.144
71	0.09600000000000003
72	0.11200000000000002
73	0.14400000000000002
74	0.10400000000000001
75	0.112
76	0.128
77	0.132
78	0.15600000000000003
79	0.132
80	0.088
81	0.12
82	0.136
83	0.084
84	0.12
85	0.12000000000000002
86	0.14800000000000002
87	0.15600000000000003
88	0.11200000000000003
89	0.08800000000000001
90	0.10400000000000001
91	0.128
92	0.128
93	0.132
94	0.108
95	0.116
96	0.11600000000000002
97	0.12
98	0.14
99	0.128
100	0.12
101	0.1
102	0.11599999999999999
103	0.112
104	0.152
105	0.16799999999999998
106	0.13600000000000004
107	0.14400000000000002
108	0.15600000000000003
109	0.132
110	0.084
111	0.128
112	0.17599999999999996
113	0.132
114	0.156
115	0.12399999999999999
116	0.08
117	0.17600000000000002
118	0.10800000000000001
119	0.084
120	0.104
121	0.112
122	0.124
123	0.07600000000000001
124	0.156
125	0.136
126	0.16799999999999998
127	0.136
128	0.136
129	0.132
130	0.156
131	0.172
132	0.136
133	0.124
134	0.116
135	0.16400000000000003
136	0.18000000000000002
137	0.088
138	0.10800000000000001
139	0.09599999999999999
140	0.17600000000000002
141	0.14400000000000002
142	0.188
143	0.148
144	0.128
145	0.14400000000000002
146	0.11600000000000002
147	0.128
148	0.128
149	0.12800000000000003
150	0.16800000000000004
151	0.15200000000000002
152	0.116
153	0.14800000000000002
154	0.112
155	0.14400000000000002
156	0.10400000000000001
157	0.152
158	0.136
159	0.14
160	0.136
161	0.132
162	0.136
163	0.13999999999999999
164	0.11200000000000002
165	0.11600000000000002
166	0.136
167	0.12
168	0.132
169	0.14800000000000002
170	0.068
171	0.17200000000000004
172	0.124
173	0.11200000000000002
174	0.12
175	0.10800000000000001
176	0.17200000000000001
177	0.168
178	0.108
179	0.10800000000000003
180	0.14
181	0.128
182	0.10800000000000001
183	0.14
184	0.12
185	0.17200000000000001
186	0.108
187	0.124
188	0.09200000000000003
189	0.18
190	0.12
191	0.136
192	0.13599999999999998
193	0.17600000000000002
194	0.14400000000000002
195	0.136
196	0.124
197	0.088
198	0.136
199	0.09600000000000003
200	0.16000000000000003
201	0.12000000000000001
202	0.1
203	0.12000000000000002
204	0.14400000000000002
205	0.104
206	0.10799999999999998
207	0.12400000000000003
208	0.09599999999999999
209	0.12400000000000001
210	0.096
211	0.168
212	0.11600000000000002
213	0.12800000000000003
214	0.14
215	0.096
216	0.188
217	0.096
218	0.112
219	0.12799999999999997
220	0.132
221	0.136
222	0.148
223	0.164
224	0.14
225	0.14
226	0.144
227	0.10800000000000003
228	0.12
229	0.104
230	0.136
231	0.12399999999999999
232	0.144
233	0.132
234	0.14
235	0.11200000000000002
236	0.168
237	0.10800000000000001
238	0.136
239	0.124
240	0.14
241	0.128
242	0.124
